5.239999999999932712e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.800000000000002043e-01,9.199999999999848299e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000001021e+00,4.799999999999942091e+00,9.759999999999836362e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.200000000000000622e-01,4.399999999999950617e+00,7.519999999999884110e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.400000000000001021e-01,2.519999999999990248e+00,6.759999999999900311e+00,9.399999999999844036e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.800000000000005596e-01,2.839999999999983427e+00,4.639999999999945501e+00,7.719999999999879847e+00,9.839999999999834657e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.400000000000001688e-01,1.800000000000001377e+00,5.559999999999925890e+00,7.199999999999890932e+00,9.599999999999839773e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan,nan,nan
-1.480000000000001092e+00,2.119999999999998774e+00,3.839999999999962110e+00,6.639999999999902869e+00,7.679999999999880700e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan,nan,nan
-8.000000000000004885e-01,1.320000000000000950e+00,3.719999999999964668e+00,5.519999999999926743e+00,7.199999999999890932e+00,9.279999999999846594e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan,nan,nan
-1.680000000000001270e+00,9.600000000000006306e-01,2.479999999999991100e+00,5.119999999999935270e+00,6.719999999999901164e+00,7.719999999999879847e+00,9.959999999999832099e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,nan
-1.720000000000001306e+00,6.000000000000003109e-01,2.279999999999995364e+00,4.359999999999951470e+00,6.439999999999907132e+00,7.319999999999888374e+00,8.719999999999858531e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-1.560000000000001164e+00,4.400000000000001688e-01,1.720000000000001306e+00,4.039999999999958291e+00,6.399999999999907985e+00,7.319999999999888374e+00,7.599999999999882405e+00,9.839999999999834657e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-2.599999999999988542e+00,-2.000000000000000389e-01,1.480000000000001092e+00,4.399999999999950617e+00,5.159999999999934417e+00,6.599999999999903721e+00,7.639999999999881553e+00,8.199999999999869615e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-2.639999999999987690e+00,4.000000000000002859e-02,1.640000000000001235e+00,3.519999999999968932e+00,5.719999999999922480e+00,6.199999999999912248e+00,7.239999999999890079e+00,7.759999999999878995e+00,9.639999999999838920e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-1.640000000000001235e+00,-1.280000000000000915e+00,1.000000000000000666e+00,3.039999999999979163e+00,5.119999999999935270e+00,5.959999999999917364e+00,7.359999999999887521e+00,7.559999999999883258e+00,8.519999999999862794e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-2.000000000000001332e+00,-9.200000000000005951e-01,1.280000000000000915e+00,2.959999999999980869e+00,4.839999999999941238e+00,6.639999999999902869e+00,6.839999999999898606e+00,7.119999999999892637e+00,7.599999999999882405e+00,9.079999999999850857e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-2.519999999999990248e+00,-4.800000000000002043e-01,1.120000000000000773e+00,2.959999999999980869e+00,3.999999999999958700e+00,5.679999999999923332e+00,6.679999999999902016e+00,7.719999999999879847e+00,7.959999999999874731e+00,8.159999999999870468e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-2.839999999999983427e+00,-1.440000000000001057e+00,3.600000000000001532e-01,2.439999999999991953e+00,4.799999999999942091e+00,4.999999999999937828e+00,6.519999999999905427e+00,7.359999999999887521e+00,7.719999999999879847e+00,7.799999999999878142e+00,8.919999999999854268e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-2.799999999999984279e+00,-8.800000000000005596e-01,4.400000000000001688e-01,2.159999999999997922e+00,3.439999999999970637e+00,5.479999999999927596e+00,6.479999999999906279e+00,7.039999999999894342e+00,7.679999999999880700e+00,7.959999999999874731e+00,7.839999999999877289e+00,9.759999999999836362e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-3.039999999999979163e+00,-2.040000000000000480e+00,5.600000000000003864e-01,1.600000000000001199e+00,3.599999999999967226e+00,4.599999999999946354e+00,5.999999999999916511e+00,6.679999999999902016e+00,7.759999999999878995e+00,7.639999999999881553e+00,7.719999999999879847e+00,8.759999999999857678e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-2.799999999999984279e+00,-2.199999999999997069e+00,1.599999999999999201e-01,1.240000000000000879e+00,2.799999999999984279e+00,5.479999999999927596e+00,5.879999999999919069e+00,6.559999999999904574e+00,6.959999999999896048e+00,7.479999999999884963e+00,7.759999999999878995e+00,7.759999999999878995e+00,9.559999999999840625e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-3.159999999999976605e+00,-1.200000000000000844e+00,-2.000000000000000111e-01,2.040000000000000480e+00,3.039999999999979163e+00,4.239999999999954028e+00,5.759999999999921627e+00,6.519999999999905427e+00,7.399999999999886668e+00,7.799999999999878142e+00,7.599999999999882405e+00,8.279999999999867910e+00,8.199999999999869615e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-2.839999999999983427e+00,-2.439999999999991953e+00,-9.200000000000005951e-01,4.000000000000001887e-01,2.559999999999989395e+00,4.119999999999956586e+00,4.999999999999937828e+00,6.479999999999906279e+00,6.879999999999897753e+00,7.079999999999893490e+00,7.839999999999877289e+00,7.639999999999881553e+00,7.839999999999877289e+00,9.439999999999843183e+00,9.959999999999832099e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-3.079999999999978311e+00,-2.199999999999997069e+00,-1.360000000000000986e+00,6.400000000000003464e-01,2.119999999999998774e+00,3.759999999999963816e+00,5.839999999999919922e+00,6.079999999999914806e+00,6.639999999999902869e+00,7.439999999999885816e+00,7.759999999999878995e+00,7.919999999999875584e+00,7.959999999999874731e+00,8.079999999999872173e+00,9.919999999999832951e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
-3.319999999999973195e+00,-1.840000000000001412e+00,-8.800000000000005596e-01,-8.000000000000000167e-02,1.600000000000001199e+00,2.959999999999980869e+00,4.879999999999940385e+00,5.839999999999919922e+00,6.519999999999905427e+00,7.559999999999883258e+00,7.199999999999890932e+00,7.639999999999881553e+00,8.039999999999873026e+00,7.639999999999881553e+00,8.879999999999855120e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00,9.999999999999831246e+00
